"NAME:","run_5_1.csv"
"EXPERIMENT TIME:","05/06/2023 18:57"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","124"

"Time [sec]","ACC X","ACC Y","ACC Z"
"51.711914","-2.39","20.01","-6.9"
"51.81299","2.28","3.73","-6.43"
"51.914062","0.86","3.37","1.18"
"52.014893","4.16","20.01","-14.55"
"52.115967","0.2","15.61","-6.86"
"52.21704","-3.26","-0.51","1.33"
"52.318115","3.1","6.28","-8.12"
"52.418945","-5.22","19.77","-8.75"
"52.52002","12.0","13.18","-0.39"
"52.621094","-0.08","0.82","-2.47"
"52.721924","2.35","1.02","-2.71"
"52.822998","3.88","20.01","-19.38"
"52.924072","-2.47","6.83","-2.39"
"53.024902","0.27","-3.69","2.0"
"53.125977","10.87","14.95","-7.96"
"53.22705","1.26","18.71","-4.9"
"53.328125","3.8","6.51","0.2"
"53.428955","-0.51","2.98","1.61"
"53.53003","4.71","15.65","-4.55"
"53.631104","0.75","20.01","-5.06"
"53.731934","0.55","1.57","2.16"
"53.833008","8.94","-6.24","-4.31"
"53.934082","-0.2","19.81","-4.35"
"54.034912","1.92","19.89","-7.26"
"54.135986","-2.04","5.06","-4.04"
"54.23706","1.88","1.92","0.16"
"54.33789","10.9","20.01","-13.73"
"54.438965","-3.73","11.65","-7.77"
"54.54004","2.98","-1.92","5.18"
"54.641113","-1.84","8.75","-4.04"
"54.741943","1.18","19.93","-9.02"
"54.843018","2.63","10.63","-4.86"
"54.94409","-0.51","2.12","-3.22"
"55.04492","1.57","1.22","-2.08"
"55.145996","6.39","19.97","-20.01"
"55.24707","-3.57","6.98","-5.57"
"55.3479","3.02","2.55","3.06"
"55.448975","2.51","8.32","-3.3"
"55.55005","3.02","20.01","-6.08"
"55.651123","4.12","12.2","-0.71"
"55.751953","1.8","0.12","-0.67"
"55.853027","4.71","-2.2","2.08"
"55.9541","9.73","20.01","-15.18"
"56.05493","-3.53","6.71","-6.75"
"56.156006","1.06","-7.88","1.02"
"56.25708","5.73","4.16","-8.04"
"56.35791","4.82","17.53","-10.87"
"56.458984","1.41","10.24","-1.8"
"56.56006","1.57","0.51","-0.55"
"56.661133","3.69","-2.55","-0.78"
"56.761963","7.45","20.01","-9.96"
"56.863037","-4.39","-0.2","-1.14"
"56.96411","5.45","-10.2","-5.1"
"57.06494","-2.47","20.01","-0.55"
"57.166016","3.18","20.01","-8.39"
"57.26709","-1.45","4.9","-0.35"
"57.36792","3.26","2.75","3.1"
"57.468994","14.08","20.01","-5.69"
"57.57007","2.71","17.18","-9.34"
"57.6709","-2.47","-2.98","3.33"
"57.771973","4.51","2.08","-4.2"
"57.873047","5.61","20.01","-6.39"
"57.97412","3.96","14.04","-2.0"
"58.07495","-1.45","4.43","-9.69"
"58.176025","-1.45","2.67","-1.1"
"58.2771","19.97","20.01","-19.73"
"58.37793","1.02","7.45","-4.86"
"58.479004","0.98","-1.18","4.39"
"58.58008","4.98","8.39","-2.0"
"58.68091","3.65","20.01","-9.22"
"58.781982","0.78","7.69","-3.84"
"58.883057","-0.12","-1.92","-2.47"
"58.98413","4.86","0.08","2.82"
"59.08496","10.0","19.38","-14.91"
"59.186035","-2.04","2.24","-4.55"
"59.28711","-1.61","-4.04","-1.61"
"59.38794","10.16","1.92","-8.47"
"59.489014","4.47","20.01","-7.02"
"59.590088","3.88","10.83","-0.55"
"59.690918","1.53","-2.2","2.98"
"59.791992","4.04","1.84","0.63"
"59.893066","7.96","20.01","-9.18"
"59.993896","-2.2","2.67","-1.73"
"60.09497","8.75","-8.24","-2.67"
"60.196045","0.78","12.71","2.39"
"60.29712","3.22","20.01","-7.81"
"60.39795","0.43","4.16","-5.18"
"60.499023","2.51","1.37","2.43"
"60.600098","14.4","20.01","-4.59"
"60.700928","2.79","17.06","-7.41"
"60.802002","-1.22","-0.39","3.26"
"60.903076","9.85","0.71","-0.82"
"61.003906","9.22","20.01","3.22"
"61.10498","-0.86","14.12","-6.39"
"61.206055","0.08","0.9","-7.3"
"61.30713","0.43","0.35","-1.02"
"61.40796","15.77","19.97","-15.22"
"61.509033","-1.06","7.22","-4.31"
"61.610107","-0.9","-0.71","0.12"
"61.710938","1.41","13.42","-2.63"
"61.81201","4.08","18.75","-9.26"
"61.913086","1.53","8.71","-1.26"
"62.013916","0.31","-1.92","1.49"
"62.11499","5.65","3.45","3.92"
"62.216064","9.81","18.79","-11.3"
"62.316895","-1.8","7.69","-3.88"
"62.41797","-0.59","-8.12","-3.22"
"62.519043","6.67","0.31","-7.53"
"62.620117","4.47","18.91","-8.75"
"62.720947","2.51","8.43","-3.45"
"62.82202","0.86","0.9","0.71"
"62.923096","4.08","4.82","5.57"
"63.023926","8.43","17.81","-12.4"
"63.125","-2.43","5.96","-2.9"
"63.226074","1.8","-8.87","-2.24"
"63.326904","-4.08","19.53","-9.3"
"63.42798","3.26","20.01","-7.34"
"63.529053","2.63","8.43","-4.31"
"63.630127","-0.78","-2.12","1.37"
"63.730957","8.51","16.79","-8.94"
"63.83203","7.34","19.1","-6.98"
"63.933105","-2.39","6.86","-2.04"
"64.033936","3.53","-11.57","-1.49"
"64.13501","0.67","18.24","-10.08"
"64.236084","5.73","16.4","-1.18"
"64.336914","0.98","8.08","-4.24"
"64.43799","1.57","-2.12","1.33"
"64.53906","5.77","10.87","-5.69"
"64.63989","5.06","16.95","-7.06"
"64.74097","-0.16","5.77","-3.49"
"64.84204","-2.47","4.12","-3.06"
"64.943115","-0.78","7.3","-3.41"
"65.043945","2.39","20.01","-4.82"
"65.14502","3.37","10.63","-3.65"
"65.24609","0.12","6.86","-2.9"
"65.346924","-0.2","7.85","-2.82"
"65.448","1.22","8.12","-2.31"
